Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
1373,17.23 km,Cloudy,Medium,Evening,Car,29.0,7.0,149.0
1374,2.24 km,Cloudy,High,Evening,Scooter,32.0,9.0,53.0
1375,8.31 km,Clear,High,Night,Scooter,27.0,9.0,67.0
1376,21.2 km,Foggy@,High,Night,Scooter,20.0,6.0,144.0
1377,1.07 km,Clear,Medium,Evening,Bike,32.0,5.0,46.0
1378,20.45 km,Cloudy,High,Morning,Car,24.0,8.0,175.0
1379,7.41 km,Foggy#,High,Morning,Car,34.0,5.0,126.0
1380,3.4 km,Windy,High,Evening,Bike,27.0,3.0,72.0
1381,17.57 km,Cloudy,Low,Morning,Bike,31.0,4.0,97.0
1382,15.91 km,Foggy@,Low,Afternoon,Car,30.0,9.0,106.0
1383,22.0 km,Rainy,Low,Morning,Bike,30.0,3.0,142.0
1384,18.51 km,Clear,High,Night,Scooter,30.0,5.0,125.0
1385,20.19 km,Clear,High,Afternoon,Bike,,9.0,109.0
1386,7.41 km,Clear,Medium,Morning,Scooter,10.0,4.0,53.0
1387,4.85KM,Clear,Medium,Night,Scooter,11.0,4.0,32.0
1388,18.89 km,Rainy@,High,Evening,Car,8.0,1.0,220.0
1389,20.27 km,Cloudy,High,Morning,Scooter,8.0,2.0,150.0
1390,24.77 km,Clear,High,Evening,Bike,24.0,1.0,178.0
1391,10.61KM,Windy,High,Morning,Bike,29.0,3.0,109.0
1392,9.61 km,Clear,Medium,Evening,Bike,28.0,2.0,83.0
1393,19.52 km,Foggy,Medium,Evening,Bike,11.0,4.0,127.0
1394,8.85 km,Foggy#,High,Morning,Bike,34.0,3.0,119.0
1395,23.3 km,Windy,High,Evening,Bike,9.0,3.0,159.0
1396,21.53 km,Rainy@,High,Afternoon,Scooter,9.0,8.0,161.0
1397,11.01 km,Clear,Low,Evening,Bike,13.0,3.0,54.0
1398,18.9 km,Cloudy,Low,Night,Scooter,27.0,5.0,91.0
1399,18.99 km,Clear,Low,Morning,Bike,33.0,8.0,89.0
1400,3.03 km,Clear#,Medium,Afternoon,Bike,25.0,5.0,38.0
1401,22.61KM,Cloudy,Medium,Night,Scooter,18.0,7.0,102.0
1402,12.88 km,Clear,High,Afternoon,Scooter,15.0,5.0,94.0
1403,20.75KM,Foggy@,High,Evening,Bike,9.0,8.0,139.0
1404,8.34 km,Windy,Medium,Morning,Bike,5.0,5.0,42.0
1405,22.44 km,Clear,Low,Afternoon,Bike,12.0,2.0,nan
1406,10.04 km,Cloudy,High,Afternoon,Scooter,32.0,9.0,97.0
1407,0.77 km,Cloudy,Medium,,Bike,7.0,6.0,10.0
1408,22.68 km,Windy,High,Morning,Bike,17.0,4.0,160.0
1409,2.74 km,Cloudy,Medium,Evening,Bike,27.0,5.0,52.0
1410,8.32 km,Clear,Low,Morning,Bike,19.0,8.0,44.0
1411,23.78 km,Clear,Low,Evening,Bike,21.0,3.0,112.0
1412,23.79KM,Clear,Medium,Evening,Bike,30.0,3.0,149.0
1413,14.55 km,Foggy,Medium,Morning,Bike,6.0,7.0,80.0
1414,15.98 km,Clear,High,Evening,Bike,18.0,1.0,118.0
1415,11.49 km,Clear,High,Afternoon,Scooter,10.0,9.0,61.0
1416,7.68 km,Windy,High,Night,Bike,31.0,9.0,69.0
1417,8.55 km,Windy,High,Night,Bike,26.0,2.0,71.0
1418,16.98 km,Windy,Medium,Evening,Car,10.0,4.0,136.0
1419,18.93 km,Cloudy,Medium,Afternoon,Bike,27.0,9.0,102.0
1420,19.89km,Cloudy,High,Night,Bike,22.0,4.0,112.0
1421,19.85kilometer,Cloudy,Low,Night,Car,13.0,8.0,88.0
1422,2.73 km,Clear,High,Afternoon,Bike,34.0,3.0,57.0
1423,12.61 km,Cloudy,Medium,Evening,Car,22.0,4.0,110.0
1424,1.91 km,Clear,High,Morning,Scooter,30.0,1.0,62.0
1425,13.96km,Clear@,High,Morning,Bike,33.0,4.0,116.0
1426,11.32 km,Windy,Medium,Afternoon,Bike,21.0,6.0,72.0
1427,22.25 km,Clear,Low,Evening,Bike,29.0,7.0,110.0
1428,9.1 km,Windy,Medium,Afternoon,Scooter,29.0,6.0,87.0
1429,3.37 km,Clear,Medium,Morning,Bike,11.0,4.0,26.0
1430,4.0 km,Clear#,High,Evening,Scooter,26.0,8.0,58.0
1431,19.16 km,,Low,Afternoon,Car,18.0,7.0,94.0
1432,15.65 km,Rainy#,Medium,Evening,Bike,16.0,1.0,137.0
1433,2.98 km,Cloudy,High,Evening,Bike,21.0,1.0,46.0
1434,2.56 km,Windy,High,Afternoon,Bike,17.0,9.0,36.0
1435,17.67 km,Clear,Low,Morning,Bike,14.0,9.0,63.0
1436,2.28 km,Windy#,High,Evening,Bike,30.0,9.0,65.0
1437,20.64 km,Clear,Low,Afternoon,Bike,,8.0,84.0
1438,17.8 km,Windy,High,Evening,Scooter,21.0,9.0,145.0
1439,2.49 km,Clear,Medium,Morning,Bike,5.0,1.0,16.0
1440,2.58 km,Rainy,High,Morning,Car,27.0,2.0,82.0
1441,24.67 km,Cloudy,High,Afternoon,Bike,20.0,9.0,137.0
1442,9.67 km,Clear,Medium,Evening,Bike,27.0,4.0,75.0
1443,9.58 km,Windy,Medium,Evening,Bike,31.0,5.0,93.0
1444,20.41 km,Clear,Low,Afternoon,Scooter,19.0,1.0,102.0
1445,23.71 km,Clear,High,Afternoon,Scooter,18.0,2.0,154.0
1446,24.66KM,Rainy#,High,Morning,Scooter,15.0,2.0,241.0
1447,18.96 km,Clear#,High,Evening,Bike,7.0,5.0,105.0
1448,9.72 km,Clear,High,Morning,Car,32.0,5.0,
1449,2.55 km,Cloudy,High,Evening,Bike,31.0,9.0,55.0
1450,19.54 km,Rainy,High,Night,Bike,17.0,5.0,126.0
1451,14.18 km,Clear,High,Night,Scooter,13.0,8.0,69.0
1452,10.89 km,Cloudy#,Low,Night,Scooter,12.0,8.0,48.0
1453,22.71km,Rainy,High,Morning,Bike,26.0,3.0,209.0
1454,3.22 km,Windy,Medium,Afternoon,Bike,32.0,3.0,54.0
1455,12.57 km,Windy,High,Morning,Bike,9.0,3.0,89.0
1456,0.78 km,Rainy,Medium,Morning,Bike,6.0,5.0,17.0
1457,11.98 km,Cloudy,Medium,Morning,Scooter,11.0,1.0,75.0
1458,1.88 km,Clear,Low,Evening,Scooter,15.0,8.0,22.0
1459,3.41 km,Clear,High,Afternoon,Scooter,15.0,5.0,31.0
1460,3.38 km,Rainy,Low,Night,Scooter,28.0,4.0,47.0
1461,16.41 km,Foggy,High,Afternoon,Bike,21.0,,135.0
1462,18.78kilometer,Rainy,Medium,Evening,Scooter,25.0,1.0,185.0
1463,14.79 km,Clear,Medium,Afternoon,Bike,9.0,9.0,58.0
1464,24.07 km,Cloudy,Low,Evening,Bike,26.0,9.0,115.0
1465,9.68 km,Cloudy,Low,Night,Scooter,10.0,2.0,43.0
1466,7.5km,Cloudy,Medium,Afternoon,Scooter,20.0,5.0,65.0
1467,21.78 km,Rainy,Medium,Morning,Bike,12.0,2.0,149.0
1468,5.98 km,Cloudy#,Medium,Morning,Bike,10.0,8.0,41.0
1469,24.1 km,Clear,Low,Evening,Car,26.0,1.0,152.0
1470,0.8 km,Windy,Medium,Afternoon,Scooter,31.0,9.0,42.0
1471,24.26 km,Cloudy,High,Evening,Bike,15.0,5.0,164.0
1472,1.56 km,Clear,Medium,Evening,Bike,9.0,7.0,18.0
1473,22.33 km,Clear,Medium,Evening,Bike,12.0,3.0,121.0
1474,13.43 km,Windy,Medium,Evening,Scooter,11.0,6.0,92.0
1475,24.83 km,Windy,Medium,Evening,Scooter,12.0,9.0,142.0
1476,2.31 km,Clear,Medium,Evening,Bike,33.0,9.0,48.0
1477,14.07 km,Clear,High,Morning,Bike,22.0,1.0,117.0
1478,24.25 km,Clear,High,Afternoon,Scooter,31.0,2.0,187.0
1479,13.32KM,Clear,Low,Evening,Bike,31.0,5.0,76.0
1480,15.92 km,Cloudy,Low,Night,Scooter,27.0,5.0,74.0
1481,17.55 km,Cloudy#,Low,Evening,Bike,11.0,8.0,81.0
1482,11.64 km,Cloudy,Medium,Evening,Scooter,9.0,5.0,76.0
1483,15.88KM,Rainy,Low,Afternoon,Bike,10.0,6.0,77.0
1484,14.82 km,Clear,Medium,,Bike,18.0,1.0,89.0
1485,22.58 km,Clear,High,Afternoon,Bike,29.0,6.0,138.0
1486,1.61 km,Clear,Low,Morning,Scooter,33.0,4.0,44.0
1487,7.38 km,Clear,Medium,Morning,Bike,23.0,1.0,61.0
1488,23.79 km,Clear,High,Afternoon,Bike,14.0,4.0,129.0
1489,22.31 km,Cloudy,Low,Evening,Bike,31.0,1.0,135.0
1490,11.66 km,Rainy,Low,Night,Bike,32.0,8.0,82.0
1491,15.69 km,Rainy,High,Evening,Bike,19.0,9.0,137.0
1492,7.3 km,Rainy,Low,Morning,Bike,11.0,6.0,53.0
1493,5.11KM,Cloudy#,High,Morning,Car,12.0,5.0,57.0
1494,11.86 km,Rainy,Low,Afternoon,Bike,34.0,9.0,89.0
1495,9.16 km,Clear,Medium,Afternoon,Bike,15.0,5.0,56.0
1496,14.8kilometer,Foggy,High,Afternoon,Bike,7.0,5.0,94.0
1497,2.4 km,Clear,Low,Evening,Bike,15.0,1.0,30.0
1498,24.37 km,Clear,Low,Morning,Bike,25.0,7.0,101.0
1499,24.66 km,Clear,Low,Afternoon,Bike,29.0,1.0,104.0
1500,17.6 km,Foggy,High,Evening,Bike,19.0,3.0,157.0
1501,13.63 km,Foggy,High,Afternoon,Scooter,15.0,3.0,122.0
1502,8.08 km,Rainy,Low,Evening,Bike,23.0,2.0,81.0
1503,20.44 km,Cloudy#,High,Morning,Scooter,31.0,6.0,176.0
1504,17.28 km,Cloudy,High,,Bike,23.0,3.0,136.0
1505,999 km,Foggy,High,Afternoon,Car,19.0,7.0,65.0
1506,22.82 km,Cloudy,Medium,Morning,Scooter,7.0,4.0,121.0
1507,20.65 km,Windy,High,Morning,Bike,14.0,3.0,144.0
1508,23.77 km,Clear,Medium,Morning,Car,18.0,3.0,166.0
1509,18.28 km,Clear,High,Afternoon,Bike,33.0,4.0,129.0
1510,15.53 km,Windy,Low,Evening,Bike,9.0,4.0,76.0
1511,10.75 km,Clear,Low,Morning,Car,23.0,7.0,75.0
1512,23.35 km,Windy#,High,Morning,Bike,18.0,7.0,154.0
1513,21.72 km,Cloudy,High,Evening,Scooter,30.0,8.0,182.0
1514,1.61 km,Windy,Medium,Evening,Car,32.0,4.0,54.0
1515,1.15 km,Clear,Medium,Afternoon,Scooter,16.0,1.0,23.0
1516,9.72kilometer,Rainy@,Medium,,Scooter,14.0,3.0,94.0
1517,20.36 km,Cloudy,,Afternoon,Scooter,10.0,1.0,102.0
1518,24.69 km,Cloudy#,Low,Morning,Bike,16.0,8.0,
1519,4.19 km,Cloudy,Low,Evening,Car,25.0,9.0,54.0
1520,15.06kilometer,Foggy,Medium,Evening,Bike,27.0,2.0,131.0
1521,9.83 km,,Medium,Evening,Scooter,8.0,2.0,66.0
1522,24.26 km,Clear,Low,Afternoon,Scooter,34.0,8.0,109.0
1523,21.13 km,Windy@,High,Evening,Bike,23.0,6.0,158.0
1524,21.04 km,Clear,Low,Night,Scooter,34.0,2.0,99.0
1525,,Clear,High,Morning,Bike,12.0,5.0,72.0
1526,10.66 km,Clear,High,Morning,Bike,5.0,6.0,54.0
1527,7.2 km,Windy#,Low,Evening,Scooter,20.0,6.0,64.0
1528,999 km,Clear,Low,Evening,Bike,6.0,7.0,16.0
1529,21.69 km,Clear,Medium,Afternoon,Car,13.0,4.0,135.0
1530,20.42 km,Windy,Medium,Night,Scooter,10.0,3.0,99.0
1531,24.99 km,Rainy,Medium,Morning,Bike,11.0,3.0,162.0
1532,24.92 km,Clear,Medium,Afternoon,Bike,6.0,4.0,107.0
1533,14.11 km,Rainy,High,Morning,Scooter,30.0,1.0,184.0
1534,19.34 km,Windy,Low,Morning,Bike,6.0,1.0,86.0
1535,23.65 km,Clear,High,Morning,Scooter,26.0,7.0,169.0
1536,21.32 km,Rainy,Low,Afternoon,Bike,17.0,2.0,119.0
1537,6.56 km,Cloudy,Medium,,Scooter,28.0,6.0,74.0
1538,11.54 km,Cloudy,Low,Morning,Bike,25.0,6.0,71.0
1539,3.66kilometer,Cloudy,Medium,Evening,Bike,22.0,3.0,58.0
1540,23.87 km,Cloudy,High,Afternoon,Bike,31.0,5.0,164.0
1541,15.35 km,Clear,Low,Morning,Car,32.0,6.0,109.0
1542,6.1 km,Rainy,Medium,Morning,Bike,12.0,6.0,49.0
1543,16.96 km,Clear,Medium,Morning,Bike,10.0,4.0,75.0
1544,15.64KM,Cloudy,Low,Evening,Bike,15.0,2.0,84.0
1545,9.27 km,Clear,High,Evening,Bike,17.0,2.0,83.0
1546,3.28 km,Rainy,High,Evening,Bike,26.0,4.0,75.0
1547,16.95 km,Clear,High,Morning,Bike,18.0,5.0,108.0
1548,13.25KM,Cloudy,Medium,Night,Car,14.0,2.0,91.0
1549,19.42 km,Clear,Medium,Afternoon,Bike,17.0,8.0,89.0
1550,13.24 km,Rainy,Medium,Evening,Bike,24.0,5.0,115.0
1551,21.38 km,Cloudy#,High,Morning,Bike,5.0,7.0,118.0
1552,14.02kilometer,Rainy,Medium,Afternoon,Bike,29.0,6.0,115.0
1553,,Clear#,High,Afternoon,Scooter,7.0,6.0,84.0
1554,21.98KM,Clear,High,Evening,Bike,28.0,3.0,168.0
1555,10.39KM,Cloudy,High,Evening,Bike,18.0,3.0,90.0
1556,3.78 km,Windy,Medium,Afternoon,Car,11.0,2.0,41.0
1557,1.21 km,Clear,Medium,Morning,Bike,6.0,1.0,17.0
1558,19.0 km,Clear,High,Night,Bike,11.0,7.0,76.0
1559,15.7KM,Clear,High,Morning,Car,11.0,4.0,122.0
1560,17.75 km,Cloudy,High,Morning,Bike,9.0,6.0,107.0
1561,5.72 km,Clear,Medium,Afternoon,Bike,31.0,5.0,61.0
1562,3.84 km,Rainy,High,Afternoon,Scooter,23.0,7.0,69.0
1563,0.86kilometer,Clear,Medium,,Bike,23.0,3.0,32.0
1564,9.09km,Clear,Medium,Evening,Bike,24.0,3.0,72.0
1565,14.95 km,Clear@,High,Evening,Scooter,19.0,1.0,135.0
1566,10.11 km,Cloudy@,Medium,Afternoon,Car,12.0,4.0,76.0
1567,11.22kilometer,Cloudy,High,Night,Scooter,12.0,8.0,68.0
1568,22.65 km,Clear,Medium,Evening,Bike,27.0,8.0,121.0
1569,9.03 km,Windy,Medium,Evening,Bike,26.0,7.0,78.0
1570,13.09 km,Clear,Low,Evening,Scooter,23.0,7.0,74.0
1571,19.7km,Rainy,Medium,Evening,Bike,30.0,5.0,168.0
1572,10.22 km,Cloudy,Medium,Morning,Bike,32.0,2.0,93.0
1573,15.74 km,Clear,Medium,Evening,Scooter,29.0,1.0,131.0
1574,21.63 km,Rainy,High,Night,Scooter,29.0,3.0,181.0
1575,23.76 km,Rainy,Medium,Morning,Bike,5.0,6.0,131.0
1576,4.1KM,Clear,High,Evening,Bike,10.0,9.0,45.0
1577,23.2 km,Cloudy,Medium,Afternoon,Bike,11.0,5.0,111.0
1578,999 km,Clear,High,Morning,Bike,30.0,7.0,96.0
1579,6.83km,Cloudy,Low,Night,Bike,34.0,9.0,49.0
1580,11.75 km,Clear,Low,Morning,Car,22.0,8.0,77.0
1581,24.51 km,Rainy@,High,Morning,Scooter,16.0,3.0,234.0
1582,999 km,Clear@,Low,Night,Car,29.0,7.0,66.0
1583,8.55 km,Clear,High,Afternoon,Bike,28.0,2.0,
1584,16.02 km,,Low,Evening,Bike,8.0,,67.0
1585,6.38KM,Clear,High,Evening,Bike,29.0,1.0,84.0
1586,2.36 km,Cloudy,Medium,Morning,Bike,29.0,4.0,46.0
1587,3.66km,Clear,Medium,Morning,Scooter,34.0,3.0,61.0
1588,3.64 km,Rainy,Low,Night,Bike,21.0,9.0,27.0
1589,4.22KM,Clear@,Medium,,Bike,18.0,7.0,34.0
1590,3.9 km,Rainy,Low,Afternoon,Scooter,5.0,2.0,31.0
1591,16.2kilometer,Cloudy#,Medium,Morning,Bike,19.0,5.0,97.0
1592,4.96 km,Foggy,Medium,Night,Bike,8.0,7.0,33.0
1593,8.97 km,Foggy,High,Night,Bike,18.0,8.0,61.0
1594,22.47 km,Windy,High,Morning,Scooter,11.0,4.0,165.0
1595,12.11 km,Rainy@,Medium,Evening,Scooter,14.0,5.0,107.0
1596,16.86 km,Clear,Low,Evening,Bike,29.0,6.0,83.0
1597,4.72 km,Rainy,Medium,Evening,Scooter,15.0,8.0,51.0
1598,5.21 km,Foggy,High,Afternoon,Scooter,25.0,2.0,80.0
1599,1.5 km,Clear,Low,Morning,Scooter,20.0,8.0,26.0
1600,999 km,Cloudy,High,Afternoon,Car,22.0,3.0,63.0
1601,7.33 km,Clear,Low,Evening,Bike,27.0,8.0,52.0
1602,4.84kilometer,,Low,Night,Bike,6.0,5.0,24.0
1603,2.67km,Cloudy#,Medium,Evening,Bike,8.0,5.0,23.0
1604,3.46 km,Cloudy,Medium,Morning,Bike,9.0,7.0,24.0
1605,11.79 km,Cloudy,Medium,Morning,Scooter,28.0,6.0,100.0
1606,5.56 km,Foggy#,High,Night,Bike,24.0,4.0,63.0
1607,9.42 km,Cloudy,Low,Afternoon,Bike,22.0,2.0,58.0
1608,12.83 km,Rainy,Medium,Evening,Bike,13.0,3.0,103.0
1609,17.41 km,Clear,High,Evening,Bike,34.0,1.0,155.0
1610,1.46 km,Clear,Medium,Night,Bike,20.0,2.0,25.0
1611,20.09 km,Cloudy,Low,Morning,Bike,18.0,1.0,100.0
1612,15.88 km,Clear,High,Afternoon,Bike,10.0,8.0,82.0
1613,2.5 km,Clear,High,Night,Bike,21.0,1.0,34.0
1614,21.9 km,Cloudy,Low,Evening,Bike,24.0,1.0,124.0
1615,23.06 km,Cloudy@,High,Morning,Bike,22.0,5.0,159.0
1616,2.0 km,Cloudy@,Medium,Morning,Scooter,30.0,2.0,54.0
1617,7.28kilometer,Clear,Low,Morning,Scooter,11.0,6.0,32.0
1618,20.25 km,Clear,Medium,Night,Bike,34.0,9.0,93.0
1619,18.83km,Cloudy,Medium,Morning,Scooter,20.0,2.0,125.0
1620,5.02 km,Clear,High,Night,Bike,30.0,8.0,41.0
1621,5.63 km,Clear,High,Morning,Scooter,15.0,3.0,60.0
1622,9.58 km,Clear,Medium,Morning,Car,34.0,3.0,103.0
1623,12.37 km,Clear,Low,Night,Bike,21.0,8.0,42.0
1624,15.65 km,Clear#,High,Night,Scooter,16.0,3.0,99.0
1625,9.54 km,Clear,High,Morning,Bike,18.0,3.0,72.0
1626,11.83 km,Clear,Low,Morning,Car,32.0,2.0,98.0
1627,18.81 km,Cloudy@,Low,Afternoon,Bike,29.0,2.0,103.0
1628,1.4 km,Clear,High,Morning,Bike,28.0,6.0,50.0
1629,6.68 km,Clear,High,Night,Scooter,24.0,5.0,64.0
1630,17.98 km,Windy,Low,Afternoon,Bike,32.0,6.0,92.0
1631,22.43 km,Rainy,High,Afternoon,Bike,16.0,7.0,153.0
1632,13.04 km,Clear,Medium,Morning,Bike,19.0,4.0,75.0
1633,13.54 km,Windy,Medium,Morning,Scooter,19.0,7.0,101.0
1634,3.13 km,Clear,Medium,Afternoon,Scooter,32.0,7.0,48.0
1635,11.46 km,Clear,Medium,Morning,Scooter,10.0,3.0,67.0
1636,13.55 km,Foggy,High,Evening,Bike,12.0,2.0,110.0
1637,6.44 km,Windy,Medium,Evening,Scooter,24.0,3.0,69.0
1638,7.1 km,Cloudy,Medium,Morning,Bike,6.0,5.0,44.0
1639,9.74 km,Cloudy,High,Evening,Scooter,7.0,5.0,78.0
1640,0.99kilometer,Cloudy,Low,Evening,Bike,17.0,2.0,32.0
1641,999 km,Clear,High,Afternoon,Bike,10.0,7.0,49.0
1642,5.68 km,Clear,High,Night,Scooter,10.0,2.0,39.0
1643,8.52 km,Cloudy,Medium,Morning,Bike,22.0,8.0,65.0
1644,3.43km,Windy,Low,Afternoon,Bike,6.0,8.0,25.0
1645,22.32 km,Clear,High,Morning,Scooter,34.0,9.0,160.0
1646,15.04 km,Rainy,Medium,Night,Bike,14.0,1.0,90.0
1647,17.14 km,Clear,Low,Morning,Bike,30.0,4.0,85.0
1648,19.83 km,Cloudy,High,Afternoon,Bike,24.0,3.0,130.0
1649,12.71km,Cloudy,Medium,Evening,Scooter,9.0,2.0,89.0
1650,2.63 km,Cloudy,Medium,Night,Bike,33.0,2.0,49.0
1651,13.66 km,Clear,High,Night,Scooter,11.0,5.0,74.0
1652,14.88 km,Clear,High,Evening,Bike,16.0,7.0,94.0
1653,18.76 km,Cloudy,Medium,Evening,Bike,10.0,7.0,99.0
1654,11.08 km,Clear,Low,Afternoon,Bike,24.0,1.0,
1655,3.63 km,Clear#,Medium,Evening,Bike,25.0,8.0,46.0
1656,7.45 km,Cloudy,High,Afternoon,Bike,14.0,6.0,63.0
1657,9.4km,Cloudy,High,Evening,Bike,28.0,8.0,96.0
1658,16.32 km,Clear,Medium,Afternoon,Bike,19.0,4.0,87.0
1659,14.48 km,Cloudy,High,Night,Bike,16.0,6.0,80.0
1660,9.22KM,Windy,Low,Morning,Car,30.0,1.0,85.0
1661,24.67 km,Clear#,High,Evening,Bike,6.0,4.0,140.0
1662,15.34km,Cloudy,Medium,Afternoon,Bike,10.0,6.0,75.0
1663,6.31 km,Clear,High,Morning,Bike,16.0,7.0,52.0
1664,2.99 km,Clear,High,Morning,Bike,32.0,5.0,58.0
1665,4.25 km,Clear,High,Morning,Bike,20.0,3.0,57.0
1666,6.53 km,Clear,High,Night,Scooter,,9.0,63.0
1667,4.44 km,Rainy,High,Night,Scooter,17.0,8.0,49.0
1668,5.07 km,Clear,High,Morning,Bike,32.0,1.0,79.0
1669,7.48 km,Cloudy,High,Afternoon,Car,21.0,2.0,83.0
1670,4.75 km,Clear,High,Afternoon,Bike,10.0,2.0,38.0
1671,22.47 km,Clear,High,Afternoon,Scooter,14.0,9.0,123.0
1672,2.47 km,Cloudy,Low,Morning,Bike,6.0,6.0,16.0
1673,13.35 km,Rainy,Medium,Night,Bike,18.0,9.0,69.0
1674,10.55 km,Rainy,Medium,Night,Scooter,31.0,8.0,94.0
1675,24.57 km,Rainy,Medium,Morning,Bike,,6.0,179.0
1676,3.24km,Clear,High,Evening,Bike,28.0,6.0,57.0
1677,10.25 km,Rainy,Low,Morning,Scooter,5.0,6.0,54.0
1678,24.25 km,Clear,Low,Evening,Scooter,6.0,5.0,107.0
1679,21.7 km,Rainy,Medium,Night,Car,34.0,1.0,188.0
1680,20.52 km,Windy,Medium,Evening,Bike,11.0,6.0,119.0
1681,6.82 km,Clear#,Medium,Afternoon,Bike,14.0,1.0,43.0
1682,4.69 km,Clear,High,Night,Car,28.0,8.0,56.0
1683,16.88 km,Cloudy,High,Evening,Bike,20.0,7.0,120.0
1684,23.27 km,Rainy,Medium,Morning,Bike,23.0,4.0,165.0
1685,14.14 km,Clear,Low,Afternoon,Bike,30.0,7.0,73.0
1686,14.5km,Foggy,High,Evening,Scooter,20.0,7.0,140.0
1687,7.36 km,Cloudy,High,Morning,Bike,29.0,7.0,81.0
1688,19.35 km,Clear,Medium,Morning,Bike,,4.0,98.0
1689,5.08 km,Clear#,Low,Night,Bike,19.0,9.0,21.0
1690,8.43kilometer,Rainy,Low,Morning,Bike,8.0,5.0,46.0
1691,10.92 km,Clear,Medium,Evening,Bike,12.0,2.0,70.0
1692,12.94 km,Clear,Medium,Afternoon,Bike,14.0,7.0,59.0
1693,6.44 km,Cloudy,High,Evening,Scooter,10.0,5.0,65.0
1694,3.31KM,Cloudy,High,Evening,Bike,32.0,6.0,73.0
1695,15.46 km,Cloudy,Medium,Night,Bike,25.0,7.0,83.0
1696,7.57 km,Clear@,,Morning,Bike,,3.0,90.0
1697,14.74 km,Rainy,High,Afternoon,Car,29.0,5.0,183.0
1698,4.28KM,Foggy,High,Evening,Bike,6.0,6.0,36.0
1699,12.29 km,Clear,High,Night,Bike,32.0,2.0,97.0
1700,13.55 km,Rainy@,High,Morning,Bike,20.0,9.0,120.0
1701,1.77 km,Windy,Medium,Morning,Bike,16.0,4.0,28.0
1702,8.75KM,Cloudy,Low,Morning,Scooter,29.0,1.0,67.0
1703,3.79 km,Cloudy,,Afternoon,Scooter,25.0,8.0,55.0
1704,2.05 km,Clear@,Medium,Evening,Bike,27.0,3.0,43.0
1705,24.75KM,Cloudy,High,Evening,Scooter,27.0,2.0,
1706,999 km,Cloudy@,High,Morning,Scooter,22.0,7.0,88.0
1707,20.34 km,Rainy,Medium,Evening,Car,17.0,1.0,206.0
1708,6.74 km,Foggy#,Medium,Evening,Bike,12.0,9.0,49.0
1709,17.2kilometer,Clear,Medium,Afternoon,Bike,13.0,2.0,83.0
1710,19.13 km,Clear,Low,Evening,Scooter,30.0,4.0,119.0
1711,15.09 km,Clear,Low,Evening,Scooter,13.0,4.0,79.0
1712,12.05 km,Rainy,Medium,Morning,Scooter,13.0,5.0,99.0
1713,10.59 km,Clear@,Low,Night,Car,11.0,2.0,51.0
1714,9.05 km,Cloudy,Medium,Morning,Scooter,24.0,6.0,82.0
1715,23.27 km,Clear,Low,Night,Bike,9.0,4.0,69.0
1716,20.85KM,Cloudy,High,Evening,Bike,29.0,7.0,161.0
1717,24.14 km,Clear,High,Evening,Bike,18.0,5.0,149.0
1718,3.55 km,Windy,Medium,Morning,Bike,29.0,6.0,55.0
1719,18.41kilometer,Cloudy,Medium,Night,Scooter,34.0,6.0,112.0
1720,23.49 km,Windy#,High,Morning,Bike,22.0,7.0,158.0
1721,4.94 km,Cloudy,Low,Evening,Bike,30.0,5.0,54.0
1722,2.13 km,Clear,Medium,Night,Bike,25.0,4.0,36.0
1723,18.66 km,Clear,Medium,Morning,Car,17.0,9.0,116.0
1724,14.57kilometer,Foggy@,Medium,Night,Bike,18.0,6.0,83.0
1725,21.12 km,Rainy,Low,Evening,Bike,19.0,7.0,118.0
1726,3.92 km,Clear,Medium,Evening,Scooter,33.0,8.0,60.0
1727,19.98 km,Rainy,Medium,Night,Bike,27.0,1.0,138.0
1728,5.44km,Clear@,Medium,Afternoon,Bike,10.0,3.0,34.0
1729,4.51 km,Clear,Medium,Afternoon,Scooter,19.0,8.0,41.0
1730,4.52 km,Clear,High,Evening,Bike,10.0,8.0,41.0
1731,20.46 km,Rainy,Medium,Evening,Scooter,16.0,8.0,158.0
1732,16.8 km,Clear@,Low,Morning,Bike,32.0,3.0,99.0
1733,13.32 km,Clear,High,Morning,Bike,21.0,7.0,88.0
1734,9.29 km,Clear,Medium,Morning,Bike,6.0,6.0,45.0
1735,21.99 km,Clear,Low,Morning,Bike,27.0,6.0,101.0
1736,10.11 km,Cloudy@,Low,Evening,Scooter,8.0,4.0,56.0
1737,20.51 km,Clear,High,Morning,Scooter,31.0,2.0,170.0
1738,11.26 km,Clear,High,Afternoon,Car,28.0,2.0,113.0
1739,9.74km,Windy,Medium,Afternoon,Scooter,33.0,7.0,77.0
1740,11.84 km,Clear,Medium,Night,Bike,22.0,3.0,63.0
1741,7.88 km,Clear,Medium,Afternoon,Scooter,12.0,3.0,43.0
1742,18.82 km,Cloudy,High,Evening,Bike,18.0,6.0,129.0
1743,12.82 km,Cloudy,High,Afternoon,Car,,4.0,113.0
1744,6.19kilometer,Rainy,Medium,Morning,Scooter,30.0,3.0,93.0
1745,22.54 km,Clear,Medium,Morning,Bike,30.0,6.0,126.0
1746,9.91 km,Windy,Low,Afternoon,Bike,21.0,1.0,71.0
1747,13.82KM,Rainy@,Low,Morning,Bike,20.0,1.0,98.0
